AREA_CODE,AGE_GROUP,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,age
E06000012,69,2212,1923.292,1792.43,1728.485,1692.883,1660.241,1694.815,1750.24,1678.989,1772.639,1758.682,1875.641,1890.691,1915.627,2051.118,2079.961,2132.474,2084.142,2101.192,2088.596,2037.644,1994.865,2047.076,1918.088,2023.814,1942.75,69
E06000012,70,1647,2173.925,1892.718,1764.475,1703.215,1668.088,1635.824,1670.021,1724.782,1655.601,1747.735,1734.365,1850.028,1865.604,1890.115,2023.865,2052.912,2105.349,2058.502,2075.818,2063.902,2013.909,1972.185,2024.172,1896.945,2001.383,70
E06000012,71,1537,1612.252,2129.591,1856.731,1731.581,1672.629,1637.735,1606.671,1640.735,1694.506,1627.461,1717.878,1705.597,1819.568,1835.479,1860.03,1991.673,2020.974,2073.053,2027.982,2045.532,2034.2,1985.571,1944.854,1996.353,1871.641,71
E06000012,72,1496,1503.157,1575.936,2082.672,1817.923,1696.334,1639.204,1605.066,1575.322,1609.131,1661.932,1597.124,1685.957,1674.742,1786.913,1803.184,1827.686,1957.11,1986.615,2038.334,1995.056,2012.848,2002.157,1954.956,1915.321,1966.343,72
E06000012,73,1392,1467.792,1477.332,1548.933,2046.64,1788.301,1668.896,1613.772,1580.341,1551.484,1585.031,1636.988,1574.184,1661.659,1651.415,1762.093,1778.677,1803.278,1930.841,1960.626,2012.011,1970.35,1988.328,1978.199,1932.15,1893.373,73
E06000012,74,1251,1350.055,1426.223,1435.378,1505.58,1990.099,1740.004,1624.435,1571.843,1539.605,1512.15,1545.141,1596.016,1535.733,1621.286,1612.039,1720.534,1737.467,1761.657,1886.562,1916.357,1967.22,1927.417,1945.588,1936.268,1891.698,74
E06000012,75,1202,1223.501,1321.586,1396.413,1406.388,1475.128,1949.874,1706.291,1593.379,1542.789,1511.341,1484.949,1517.494,1567.667,1509.32,1593.59,1585.085,1692.113,1709.503,1733.292,1856.35,1886.281,1936.918,1898.511,1916.91,1908.198,75
E06000012,76,1250,1172.032,1194.944,1292.245,1365.022,1375.473,1442.957,1906.779,1670.629,1560.469,1511.878,1481.335,1456.044,1488.1,1537.536,1481.25,1564.051,1556.333,1661.694,1679.524,1702.924,1823.915,1853.925,1904.258,1867.329,1885.948,76
E06000012,77,1181,1207.268,1132.13,1155.258,1252.039,1322.817,1333.189,1398.972,1849.046,1621.895,1515.549,1469.192,1439.937,1415.956,1447.554,1495.911,1442.078,1522.904,1516.166,1619.161,1637.254,1660.471,1778.727,1808.684,1858.358,1823.256,77
E06000012,78,1175,1136.769,1163.286,1091.217,1114.9,1209.469,1278.389,1288.943,1353.083,1788.584,1570.717,1468.416,1424.481,1396.583,1373.972,1405.034,1452.309,1401.048,1479.851,1474.105,1574.654,1593.03,1615.965,1731.333,1761.251,1810.252,78
E06000012,79,1144,1126.306,1093.511,1119.688,1049.839,1073.829,1166.078,1233.58,1244.241,1306.527,1727.66,1518.762,1420.716,1379.076,1352.553,1331.295,1361.948,1408.094,1359.343,1436.124,1431.389,1529.411,1547.977,1570.819,1683.288,1713.128,79
E06000012,80,986,1091.78,1077.412,1046.744,1071.287,1004.344,1029.665,1118.88,1184.386,1195.129,1255.587,1660.986,1461.774,1368.175,1328.967,1303.927,1284.173,1314.231,1359.189,1313.044,1387.599,1383.889,1479.119,1497.848,1520.466,1629.743,80
E06000012,81,1014,942.932,1046.381,1033.913,1006.022,1029.23,965.688,991.295,1077.971,1142.025,1152.961,1211.696,1603.493,1412.639,1323.016,1285.896,1262.152,1243.624,1273.305,1317.151,1273.33,1345.931,1343.195,1435.972,1454.777,1477.452,81
E06000012,82,943,958.356,892.605,991.69,981.021,956.389,978.603,918.923,944.505,1027.966,1090.093,1101.243,1157.846,1532.909,1352.097,1267.235,1232.567,1210.427,1193.33,1222.456,1264.947,1223.826,1294.04,1292.354,1382.041,1400.832,82
E06000012,83,813,879.043,895.602,837.788,930.534,919.965,899.695,921.106,865.629,890.41,970.225,1030.216,1041.431,1095.678,1451.304,1281.747,1202.149,1170.297,1149.84,1134.452,1162.712,1203.763,1165.576,1232.993,1232.326,1318.533,83
E06000012,84,742,750.184,815.712,831.539,778.086,863.982,856.94,840.175,860.256,808.435,832.291,908.63,965.956,977.048,1028.833,1362.958,1205.798,1131.62,1102.829,1084.093,1070.587,1097.667,1137.295,1102.178,1166.532,1166.769,84
E06000012,85,717,684.601,696.487,757.812,771.809,724.183,804.795,799.694,785.251,804.28,756.576,780.004,852.499,907.273,918.399,967.701,1283.009,1136.129,1067.021,1040.935,1023.858,1011.845,1038.104,1076.13,1043.835,1105.456,85
E06000012,86,606,645.875,620.542,631.995,689.053,703.145,661.202,735.246,732.045,720.705,738.675,695.46,717.843,785.805,837.514,848.601,894.942,1186.885,1053.329,990.051,967.06,951.878,941.618,966.671,1002.925,973.902,86
E06000012,87,527,542.972,581.119,562.056,572.877,624.185,637.699,602.34,670.212,668.43,659.749,676.722,637.716,658.915,722.618,771.348,782.36,825.916,1095.676,974.529,916.679,896.622,883.144,874.582,898.37,932.966,87
E06000012,88,464,470.677,488.033,524.558,509.274,517.836,564.829,578.303,548.509,610.443,609.659,603.398,619.444,584.2,604.242,663.884,709.731,720.548,761.438,1010.782,900.522,847.741,830.296,818.393,811.316,833.97,88
E06000012,89,387,398.222,408.811,422.345,456.191,441.539,450.526,492.635,504.609,481.499,535.48,536.409,532.993,547.554,516.621,534.795,589.236,631.217,641.519,678.947,901.325,805.398,758.837,744.597,734.529,729.299,89
E06000012,90,1458,1462.28,1482.78,1508.565,1544.832,1599.064,1636.808,1677.108,1746.722,1817.427,1861.396,1946.958,2023.161,2088.259,2157.601,2190.871,2238.165,2329.827,2448.756,2561.921,2692.254,2999.889,3182.915,3298.212,3382.05,3441.826,90
E06000013,60,2258,2197.09,2339.309,2338.393,2420.674,2488.789,2538.336,2634.975,2655.071,2665.985,2608.189,2582.852,2496.842,2626.495,2506.979,2418.96,2329.986,2187.115,2095.768,2027.181,1950.119,1839.535,1855.228,2085.832,2168.564,2164.92,60
E06000013,61,2186,2249.066,2190.737,2331.668,2331.762,2413.275,2482.126,2531.936,2627.751,2648.124,2659.044,2602.298,2577.553,2492.389,2619.856,2501.532,2416.932,2327.971,2185.793,2094.087,2026.113,1949.593,1840.163,1856.366,2085.39,2168.305,61
E06000013,62,2070,2173.429,2238.293,2181.699,2320.551,2321.898,2402.76,2472.476,2522.429,2617.322,2638.019,2649.107,2593.557,2569.38,2485.291,2610.378,2493.526,2412.302,2323.522,2182.213,2090.252,2022.884,1947.054,1838.804,1855.428,2082.652,62
E06000013,63,2153,2062.376,2162.052,2226.995,2172.282,2309.936,2312.409,2392.083,2462.599,2512.775,2606.8,2627.794,2639.119,2585.028,2561.279,2478.598,2601.113,2486.015,2407.852,2319.374,2179.194,2087.184,2020.427,1945.398,1838.354,1855.248,63
E06000013,64,2081,2141.41,2053.752,2150.57,2215.599,2163.659,2299.456,2302.447,2381.38,2452.7,2503.054,2596.088,2617.195,2628.754,2575.943,2552.628,2471.108,2591.227,2477.68,2402.514,2314.265,2175.061,2082.945,2016.76,1942.472,1836.55,64
E06000013,65,2108,2068.129,2128.429,2042.789,2136.037,2200.723,2152.265,2286.586,2289.887,2368.219,2440.089,2490.843,2582.959,2604.297,2616.13,2564.59,2541.957,2461.6,2579.624,2467.566,2395.426,2307.637,2169.545,2077.506,2011.948,1938.427,65
E06000013,66,2178,2095.86,2056.814,2116.014,2034.479,2124.635,2189.257,2143.102,2276.324,2280.659,2358.118,2430.846,2481.849,2573.197,2594.943,2607.279,2557.179,2535.059,2456.008,2571.894,2461.561,2392.036,2304.509,2167.498,2075.528,2010.446,66
E06000013,67,2172,2158.623,2078.601,2040.028,2097.448,2019.945,2107.772,2171.947,2127.979,2259.774,2265.029,2341.687,2414.862,2465.978,2556.381,2578.494,2591.195,2542.444,2520.926,2443.19,2557.009,2448.517,2381.565,2294.465,2158.827,2067.213,67
E06000013,68,2264,2147.666,2136.007,2057.022,2020.792,2077.242,2001.725,2087.631,2151.568,2110.024,2240.146,2245.823,2321.938,2395.319,2446.585,2536.018,2558.418,2571.433,2524.019,2503.211,2426.815,2538.587,2431.865,2367.622,2281.311,2147.168,68
E06000013,69,2427,2246.837,2130.093,2118.72,2039.996,2004.988,2061.296,1987.808,2071.901,2135.644,2096.17,2224.893,2231.006,2306.841,2380.362,2431.942,2520.6,2543.308,2556.529,2510.348,2490.215,2414.976,2524.966,2419.758,2358.008,2272.54,69
E06000013,70,1777,2389.145,2214.686,2100.318,2088.317,2010.754,1977.191,2032.89,1962.189,2044.196,2107.084,2069.492,2196.46,2203.278,2278.102,2351.562,2403.078,2490.632,2513.576,2527.222,2482.411,2462.901,2389.341,2497.223,2394.173,2334.714,70
E06000013,71,1864,1746.8,2349.14,2177.914,2064.34,2053.387,1978.011,1945.349,2000.064,1931.974,2012.054,2074.203,2038.554,2163.533,2170.936,2244.834,2317.901,2369.272,2455.586,2478.71,2492.651,2449.188,2430.325,2358.509,2464.24,2363.361,71
E06000013,72,1760,1827.459,1715.555,2305.584,2139.272,2027.972,2017.586,1943.934,1912.309,1966.405,1901.137,1979.304,2040.695,2007,2130.093,2138.224,2210.958,2283.84,2335.014,2420.123,2443.429,2457.84,2415.826,2397.622,2327.655,2431.273,72
E06000013,73,1605,1721.792,1789.074,1681.763,2260.14,2097.525,1988.696,1978.89,1907.26,1876.786,1930.2,1867.592,1943.851,2004.621,1972.823,2093.927,2102.599,2174.27,2246.805,2297.754,2381.602,2405.031,2419.733,2379.164,2361.707,2293.513,73
E06000013,74,1513,1572.147,1687.724,1753.574,1650.226,2217.111,2058.374,1952.228,1942.81,1872.91,1843.508,1896.261,1836.376,1910.726,1970.684,1940.776,2059.924,2069.208,2139.722,2211.968,2262.642,2345.231,2368.769,2383.859,2344.706,2327.905,74
E06000013,75,1310,1469.822,1532.621,1647.207,1709.642,1611.246,2163.352,2010.21,1907.581,1898.551,1830.885,1802.65,1854.787,1797.812,1870.216,1929.163,1901.153,2018.006,2028.048,2097.059,2168.915,2219.166,2300.306,2323.94,2339.496,2301.999,75
E06000013,76,1333,1268.553,1423.642,1486.035,1599.079,1659.193,1565.543,2102.274,1954.38,1855.584,1847.109,1782.164,1755.305,1806.68,1752.517,1822.929,1881.062,1855.059,1969.376,1979.949,2047.795,2118.816,2168.615,2248.206,2271.994,2287.835,76
E06000013,77,1290,1288.376,1228.853,1378.302,1440.123,1549.884,1609.066,1520.072,2040.777,1898.192,1803.291,1795.676,1733.276,1707.805,1758.34,1707.184,1775.597,1832.68,1808.64,1920.407,1931.673,1998.004,2068.33,2117.584,2195.613,2219.504,77
E06000013,78,1197,1244.567,1244.096,1187.434,1331.921,1393.635,1500.018,1557.575,1473.294,1978.543,1840.927,1749.569,1742.618,1683.043,1658.934,1708.593,1660.048,1726.467,1782.705,1760.555,1869.718,1881.334,1946.511,2015.813,2064.566,2141.01,78
E06000013,79,1126,1150.515,1201.294,1200.377,1145.597,1286.437,1346.71,1450.578,1506.459,1426.597,1916.247,1783.721,1696.129,1689.83,1632.844,1610.111,1658.875,1613.052,1677.473,1732.729,1712.458,1818.99,1831.103,1894.927,1963.268,2011.462,79
E06000013,80,1089,1079.696,1102.089,1153.992,1153.384,1101.988,1237.281,1296.268,1397.475,1451.744,1376.662,1848.666,1722.297,1638.774,1633.203,1578.826,1557.584,1605.28,1562.551,1624.801,1678.791,1660.561,1764.22,1776.964,1839.185,1906.53,80
E06000013,81,1026,1029.67,1022.697,1044.799,1096.245,1096.038,1047.635,1177.217,1234.677,1332.076,1384.34,1314.476,1765.194,1645.809,1567.212,1562.698,1511.332,1491.833,1538.196,1498.921,1558.676,1610.946,1594.891,1694.927,1708.252,1768.386,81
E06000013,82,884,969.537,976.654,970.496,992.698,1041.984,1042.699,997.458,1121.621,1177.599,1271.311,1321.87,1256.822,1687.96,1574.905,1500.771,1497.255,1448.693,1430.774,1475.923,1439.806,1497.268,1548.036,1533.952,1630.663,1644.539,82
E06000013,83,823,825.387,908.424,911.435,907.156,930.275,978.118,979.239,937.024,1054.629,1109.322,1198.698,1246.868,1187.45,1595.302,1489.837,1420.829,1418.272,1373.247,1357.238,1400.875,1368.27,1423.001,1472.203,1460.421,1553.134,83
E06000013,84,748,764.206,768.104,845.132,849.653,846.617,869.757,915.235,917.019,878.473,989.416,1042.331,1127.345,1173.344,1119.335,1504.526,1406.241,1342.191,1340.613,1299.067,1284.884,1327.057,1297.728,1349.861,1397.441,1387.761,84
E06000013,85,713,675.585,691.436,698.713,770.388,776.753,773.226,795.378,838.936,841.65,807.113,909.755,959.981,1039.584,1082.79,1034.922,1391.598,1302.254,1244.253,1243.821,1206.29,1194.221,1234.379,1208.92,1257.806,1303.042,85
E06000013,86,611,649.745,619.516,634.312,641.284,707.484,714.699,712.96,733.843,775.124,778.472,747.302,843.362,891.129,965.969,1006.806,964.086,1296.799,1214.757,1161.806,1162.29,1128.093,1117.756,1156.183,1134.04,1180.103,86
E06000013,87,544,543.463,578.381,557.508,569.571,576.905,636.789,644.121,644.546,663.71,702.422,706.369,678.923,767.373,812,881.233,919.362,882.143,1186.662,1113.473,1066.272,1067.699,1037.159,1028.715,1065.013,1046.548,87
E06000013,88,459,481.411,483.555,515.956,499.11,509.707,516.977,571.8,579.303,581.022,598.818,634.831,639.295,615.217,696.246,738.026,801.941,837.298,805.114,1083.587,1018.017,975.943,978.187,951.121,944.393,978.634,88
E06000013,89,389,401.817,422.793,422.295,454.935,440.962,450.433,457.245,506.595,514.482,517.175,533.549,566.695,571.617,550.765,624.363,662.982,721.364,753.861,726.603,978.34,920.423,883.574,886.561,862.917,857.841,89
E06000013,90,1592,1604.322,1624.997,1658.153,1684.395,1739.476,1777.509,1817.385,1858.3,1936.832,2012.983,2083.121,2159.134,2254.19,2340.79,2396.687,2509.169,2642.978,2812.011,2986.646,3116.338,3451.836,3691.878,3864.449,4011.423,4112.861,90
E06000014,60,2151,2181.342,2341.425,2282.358,2362.524,2491.526,2553.748,2528.572,2719.981,2658.199,2510.046,2596.044,2564.607,2557.405,2556.925,2595.316,2493.237,2280.138,2165.071,2187.57,2037.707,2036.557,2085.203,2211.746,2261.163,2325.943,60
E06000014,61,2101,2130.091,2161.692,2319.343,2262.711,2341.103,2469.158,2531.565,2508.486,2695.432,2635.903,2491.726,2575.204,2544.312,2537.233,2535.661,2574.566,2473.53,2264.124,2149.828,2170.782,2024.15,2021.894,2069.817,2196.374,2246.468,61
E06000014,62,2061,2084.371,2114.688,2145.957,2301.405,2247.636,2325.377,2452.12,2514.681,2493.591,2676.777,2619.186,2478.34,2559.61,2529.357,2522.19,2519.711,2559.061,2458.725,2252.247,2138.541,2158.11,2014.22,2010.648,2058.166,2184.974,62
E06000014,63,2039,2045.351,2067.94,2099.311,2131.292,2284.164,2232.368,2309.567,2435.1,2497.866,2478.482,2657.994,2602.384,2464.787,2544.007,2514.28,2507.167,2503.897,2543.701,2444.121,2240.606,2127.563,2145.922,2004.719,1999.984,2047.12,63
E06000014,64,1991,2020.989,2028.494,2050.045,2082.513,2114.248,2264.825,2215.314,2291.842,2415.954,2478.822,2461.273,2637.122,2583.489,2449.28,2526.499,2497.293,2490.343,2486.274,2526.456,2427.872,2227.547,2115.288,2132.384,1993.959,1988.238,64
E06000014,65,2019,1973.902,2005.791,2014.486,2034.56,2067.216,2099.487,2247.724,2199.937,2276.427,2399.254,2462.089,2446.271,2618.535,2566.72,2435.511,2510.841,2482.438,2475.41,2470.831,2511.283,2413.476,2215.923,2104.585,2120.654,1984.93,65
E06000014,66,2080,2003.75,1959.355,1991.377,2000.556,2019.88,2053.466,2086.052,2231.957,2186.05,2262.628,2384.334,2447.197,2433.095,2602.083,2552.116,2423.956,2497.533,2469.875,2462.835,2457.864,2498.543,2401.646,2206.805,2096.291,2111.331,66
E06000014,67,2131,2058.941,1985.853,1941.067,1973.273,1982.439,2001.393,2035.739,2068.442,2211.852,2167.83,2244.197,2364.583,2427.221,2414.668,2580.306,2532.082,2406.925,2478.782,2451.721,2444.75,2439.399,2480.309,2384.34,2192.444,2082.945,67
E06000014,68,2297,2112.652,2041.249,1969.174,1925.634,1958.519,1967.589,1985.942,2021.04,2054.237,2195.616,2153.185,2229.469,2348.842,2411.567,2400.496,2563.372,2516.783,2394.223,2464.603,2438.114,2431.186,2425.487,2466.586,2371.482,2181.918,68
E06000014,69,2540,2273.512,2092.875,2021.357,1950.149,1908.598,1941.259,1950.799,1968.526,2004.328,2037.836,2176.997,2136.471,2212.3,2330.615,2393.445,2383.894,2543.91,2499.016,2379.063,2448.156,2422.185,2415.559,2409.499,2450.871,2356.78,69
E06000014,70,1961,2507.879,2243.96,2067.033,1997.309,1928.138,1886.51,1919.342,1929.373,1946.695,1982.909,2016.333,2153.357,2114.309,2189.971,2307.133,2369.702,2361.416,2518.544,2475.213,2357.841,2425.61,2400.369,2393.844,2387.677,2429.266,70
E06000014,71,1860,1935.509,2478.461,2221.642,2047.701,1977.81,1909.519,1868.721,1902.291,1912.649,1929.321,1966.013,1999.855,2135.122,2097.474,2173.05,2289.35,2351.908,2344.814,2499.533,2457.581,2342.538,2409.142,2384.588,2378.124,2371.806,71
E06000014,72,1826,1828.395,1903.686,2438.747,2185.427,2014.843,1948.024,1881.26,1841.161,1874.77,1885.592,1902.099,1939.179,1973.149,2106.063,2070.031,2145.216,2260.082,2322.388,2316.513,2468.226,2427.901,2315.742,2381.047,2357.324,2351.095,72
E06000014,73,1681,1789.741,1792.944,1869.25,2399.066,2149.142,1981.379,1916.265,1851.548,1812.434,1846.071,1857.087,1873.339,1910.906,1944.967,2075.619,2041.004,2115.776,2229.299,2291.291,2286.55,2435.316,2396.515,2287.014,2351.125,2328.178,73
E06000014,74,1481,1642.851,1751.332,1755.662,1829.563,2351.352,2107.993,1944.126,1880.494,1817.254,1779.149,1813.022,1824.371,1840.333,1878.215,1912.491,2040.992,2007.961,2082.196,2194.325,2256.135,2252.588,2398.515,2361.293,2254.622,2317.473,74
E06000014,75,1323,1449.762,1610.497,1715.832,1719.623,1791.142,2305.396,2068.35,1908.408,1846.253,1784.934,1748.044,1781.99,1793.759,1809.342,1847.45,1881.943,2007.817,1976.417,2050.315,2160.852,2222.071,2219.712,2362.636,2327.087,2223.598,75
E06000014,76,1420,1293.456,1417.286,1575.526,1678.887,1684.671,1754.012,2258.646,2027.718,1872.221,1812.18,1752.629,1716.704,1750.736,1763.071,1778.232,1816.662,1851.339,1974.788,1945.356,2018.33,2127.316,2188.192,2187.013,2327.022,2293.137,76
E06000014,77,1403,1382.103,1259.12,1379.196,1532.392,1634.575,1642.062,1709.362,2202.327,1978.043,1827.739,1769.951,1712.409,1677.661,1711.603,1724.387,1739.202,1777.696,1812.388,1933.112,1905.571,1977.367,2084.445,2144.665,2144.612,2281.366,77
E06000014,78,1395,1360.295,1341.273,1222.136,1340.376,1491.745,1590.464,1598.503,1664.333,2146.345,1928.951,1783.329,1727.768,1672.439,1638.815,1672.714,1685.984,1700.401,1739.047,1773.735,1891.715,1866.194,1936.843,2042.094,2101.653,2102.818,78
E06000014,79,1323,1348.987,1319.516,1302.125,1187.338,1302.503,1449.892,1546.938,1555.727,1619.787,2090.309,1880.273,1739.608,1686.02,1632.82,1600.54,1634.37,1648.063,1662.281,1701.058,1735.805,1851.022,1827.21,1897.066,2000.455,2059.387,79
E06000014,80,1285,1266.495,1295.462,1270.366,1255.186,1145.194,1255.816,1398.818,1493.615,1503.177,1564.996,2021.39,1819.853,1685.156,1633.771,1583.056,1552.448,1586.202,1600.08,1614.152,1652.829,1687.465,1799.291,1777.051,1845.987,1946.94,80
E06000014,81,1191,1225.255,1209.225,1236.198,1215.608,1201.95,1097.817,1204.358,1342.212,1434.423,1444.705,1504.292,1944.916,1752.788,1624.569,1575.872,1527.936,1499.119,1532.605,1546.918,1560.829,1599.334,1633.849,1742.156,1722.073,1789.494,81
E06000014,82,1010,1127.517,1160.754,1147.583,1175.64,1155.692,1144.57,1046.176,1148.893,1281.379,1370.02,1381.1,1438.34,1861.935,1678.931,1557.701,1511.756,1466.81,1439.952,1473.188,1487.704,1501.334,1539.496,1573.617,1677.917,1659.808,82
E06000014,83,953,955.498,1068.738,1099.353,1087.74,1115.771,1098.89,1089.144,996.436,1094.815,1221.852,1307.384,1318.893,1373.642,1779.695,1606.696,1491.973,1448.903,1406.77,1381.708,1414.475,1429.184,1442.509,1480.317,1514.043,1614.376,83
E06000014,84,901,886.244,891.361,996.939,1029.588,1018.963,1046.156,1031.339,1023.886,938.054,1031.3,1151.633,1233.228,1245.363,1297.125,1682.979,1521.134,1414.061,1373.931,1334.981,1312.138,1344.427,1359.136,1372.344,1409.492,1442.626,84
E06000014,85,873,836.431,826.415,833.446,932.265,963.11,954.843,981.607,969.241,963.176,883.552,971.992,1086.113,1164.148,1176.681,1225.934,1592.486,1440.987,1340.836,1303.797,1267.769,1246.929,1278.362,1293.257,1306.171,1342.797,85
E06000014,86,731,794.171,764.101,756.22,762.681,855.565,884.099,878.397,904.127,894.068,889.989,817.405,900.124,1006.494,1079.964,1092.909,1139.023,1482.186,1342.438,1250.585,1217.008,1184.396,1165.931,1196.313,1211.187,1223.821,86
E06000014,87,636,660.11,720.711,694.189,689.127,695.238,780.514,807.916,804.452,829.159,821.368,818.812,753.4,830.452,929.381,998.337,1011.552,1054.662,1374.503,1246.349,1162.615,1132.545,1103.32,1087.074,1116.35,1131.378,87
E06000014,88,581,562.233,585.434,642.1,620.289,615.752,622.733,699.662,725.897,724.61,747.78,742.531,741.303,683.494,754.292,845.127,909.111,922.433,962.358,1256.377,1140.885,1065.777,1039.526,1013.898,999.98,1027.957,88
E06000014,89,539,508.091,491.403,512.903,563.364,546.365,542.335,550.508,618.7,643.119,643.719,665.375,661.972,662.405,611.853,676.115,758.165,816.745,830.123,866.449,1133.448,1031.231,964.832,941.954,919.854,908.408,89
E06000014,90,1990,2031.055,2055.883,2065.368,2096.901,2162.884,2207.8,2246.436,2289.927,2387.494,2493.67,2589.329,2693.891,2784.632,2865.71,2893.913,2977.631,3126,3309.995,3483.648,3667.003,4066.04,4325.392,4491.024,4611.436,4692.826,90
E07000163,60,866,858.712,855.968,827.843,927.805,912.678,984.094,933.506,948.184,951.512,960.536,959.294,950.971,928.431,942.272,930.785,901.703,833.092,775.806,756.712,730.865,719.608,679.423,775.674,792.894,849.503,60
E07000163,61,811,874.583,868.983,866.993,839.949,938.041,924.345,995.166,946.454,961.149,964.442,972.718,972.261,964.012,942.109,954.784,944.705,914.975,846.542,789.296,770.187,744.194,732.343,693.955,789.953,808.55,61
